,Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Return Rate,Monthly,Net Revenue
1388,2021-08-30,Biotin,Vitamin,147,28.5,4189.5,0.19,2,UK,Walmart,0.013605442176870748,2021-08,4143.33
1389,2021-08-30,Green Tea Extract,Fat Burner,160,20.23,3236.8,0.08,1,UK,iHerb,0.00625,2021-08,3218.1884
1390,2021-08-30,Iron Supplement,Mineral,144,26.47,3811.68,0.03,1,Canada,iHerb,0.006944444444444444,2021-08,3786.0040999999997
1391,2021-08-30,Electrolyte Powder,Hydration,154,13.55,2086.7,0.12,2,USA,Walmart,0.012987012987012988,2021-08,2062.852
1392,2021-09-06,Whey Protein,Protein,150,24.45,3667.5,0.02,4,Canada,iHerb,0.02666666666666667,2021-09,3571.656
1393,2021-09-06,Vitamin C,Vitamin,146,49.6,7241.6,0.08,2,USA,iHerb,0.0136986301369863,2021-09,7150.336
1394,2021-09-06,Fish Oil,Omega,134,17.24,2310.16,0.2,0,Canada,iHerb,0.0,2021-09,2310.16
1395,2021-09-06,Multivitamin,Vitamin,151,33.05,4990.55,0.08,1,USA,Amazon,0.006622516556291391,2021-09,4960.144
1396,2021-09-06,Pre-Workout,Performance,174,54.46,9476.04,0.12,2,Canada,Amazon,0.011494252873563218,2021-09,9380.190400000001
1397,2021-09-06,BCAA,Amino Acid,168,58.09,9759.12,0.1,2,USA,Amazon,0.011904761904761904,2021-09,9654.558
1398,2021-09-06,Creatine,Performance,140,36.04,5045.6,0.07,2,UK,Amazon,0.014285714285714285,2021-09,4978.565600000001
1399,2021-09-06,Zinc,Mineral,152,26.15,3974.8,0.12,2,Canada,iHerb,0.013157894736842105,2021-09,3928.7760000000003
1400,2021-09-06,Collagen Peptides,Protein,147,58.08,8537.76,0.13,2,Canada,Amazon,0.013605442176870748,2021-09,8436.7008
1401,2021-09-06,Magnesium,Mineral,147,30.36,4462.92,0.1,1,Canada,Walmart,0.006802721088435374,2021-09,4435.5960000000005
1402,2021-09-06,Ashwagandha,Herbal,151,16.74,2527.74,0.12,0,USA,Amazon,0.0,2021-09,2527.74
1403,2021-09-06,Melatonin,Sleep Aid,134,40.25,5393.5,0.16,1,UK,Amazon,0.007462686567164179,2021-09,5359.69
1404,2021-09-06,Biotin,Vitamin,170,48.46,8238.2,0.09,4,Canada,iHerb,0.023529411764705882,2021-09,8061.805600000001
1405,2021-09-06,Green Tea Extract,Fat Burner,137,24.28,3326.36,0.07,3,UK,Walmart,0.021897810218978103,2021-09,3258.6188
1406,2021-09-06,Iron Supplement,Mineral,113,23.7,2678.1,0.05,0,Canada,iHerb,0.0,2021-09,2678.1
1407,2021-09-06,Electrolyte Powder,Hydration,162,10.29,1666.98,0.11,1,Canada,Walmart,0.006172839506172839,2021-09,1657.8219
1408,2021-09-13,Whey Protein,Protein,133,45.1,5998.3,0.18,2,Canada,iHerb,0.015037593984962405,2021-09,5924.336
1409,2021-09-13,Vitamin C,Vitamin,162,14.66,2374.92,0.18,4,Canada,Amazon,0.024691358024691357,2021-09,2326.8352
1410,2021-09-13,Fish Oil,Omega,156,57.28,8935.68,0.11,2,Canada,Amazon,0.01282051282051282,2021-09,8833.7216
1411,2021-09-13,Multivitamin,Vitamin,149,13.8,2056.2,0.13,2,UK,Walmart,0.013422818791946308,2021-09,2032.1879999999999
1412,2021-09-13,Pre-Workout,Performance,161,55.45,8927.45,0.24,0,Canada,Walmart,0.0,2021-09,8927.45
1413,2021-09-13,BCAA,Amino Acid,146,26.47,3864.62,0.13,3,Canada,Amazon,0.02054794520547945,2021-09,3795.5333
1414,2021-09-13,Creatine,Performance,164,14.65,2402.6,0.15,2,USA,Amazon,0.012195121951219513,2021-09,2377.6949999999997
1415,2021-09-13,Zinc,Mineral,141,56.37,7948.17,0.1,3,UK,Walmart,0.02127659574468085,2021-09,7795.9710000000005
1416,2021-09-13,Collagen Peptides,Protein,146,33.8,4934.8,0.03,3,Canada,Amazon,0.02054794520547945,2021-09,4836.442
1417,2021-09-13,Magnesium,Mineral,148,28.36,4197.28,0.0,0,Canada,iHerb,0.0,2021-09,4197.28
1418,2021-09-13,Ashwagandha,Herbal,150,26.74,4011.0,0.17,2,Canada,Amazon,0.013333333333333334,2021-09,3966.6116
1419,2021-09-13,Melatonin,Sleep Aid,157,55.74,8751.18,0.12,1,Canada,Walmart,0.006369426751592357,2021-09,8702.1288
1420,2021-09-13,Biotin,Vitamin,138,12.12,1672.56,0.16,0,USA,Amazon,0.0,2021-09,1672.56
1421,2021-09-13,Green Tea Extract,Fat Burner,143,26.36,3769.48,0.06,0,USA,Walmart,0.0,2021-09,3769.48
1422,2021-09-13,Iron Supplement,Mineral,160,32.69,5230.4,0.13,2,USA,iHerb,0.0125,2021-09,5173.519399999999
1423,2021-09-13,Electrolyte Powder,Hydration,155,12.24,1897.2,0.07,1,Canada,Amazon,0.0064516129032258064,2021-09,1885.8168
1424,2021-09-20,Whey Protein,Protein,135,25.49,3441.15,0.13,2,UK,iHerb,0.014814814814814815,2021-09,3396.7974
1425,2021-09-20,Vitamin C,Vitamin,146,26.81,3914.26,0.07,1,Canada,Amazon,0.00684931506849315,2021-09,3889.3267
1426,2021-09-20,Fish Oil,Omega,147,46.08,6773.76,0.02,3,USA,iHerb,0.02040816326530612,2021-09,6638.2848
1427,2021-09-20,Multivitamin,Vitamin,159,51.01,8110.59,0.1,1,USA,iHerb,0.006289308176100629,2021-09,8064.6810000000005
1428,2021-09-20,Pre-Workout,Performance,150,36.92,5538.0,0.14,4,UK,Walmart,0.02666666666666667,2021-09,5410.9952
1429,2021-09-20,BCAA,Amino Acid,169,50.07,8461.83,0.24,0,USA,iHerb,0.0,2021-09,8461.83
1430,2021-09-20,Creatine,Performance,141,52.33,7378.53,0.13,2,USA,Amazon,0.014184397163120567,2021-09,7287.4758
1431,2021-09-20,Zinc,Mineral,135,46.59,6289.65,0.04,1,Canada,iHerb,0.007407407407407408,2021-09,6244.9236
1432,2021-09-20,Collagen Peptides,Protein,141,45.42,6404.22,0.09,1,Canada,iHerb,0.0070921985815602835,2021-09,6362.8878
1433,2021-09-20,Magnesium,Mineral,131,28.49,3732.19,0.16,2,UK,iHerb,0.015267175572519083,2021-09,3684.3268000000003
1434,2021-09-20,Ashwagandha,Herbal,139,40.81,5672.59,0.11,0,Canada,Amazon,0.0,2021-09,5672.59
1435,2021-09-20,Melatonin,Sleep Aid,175,20.4,3570.0,0.08,3,UK,Walmart,0.017142857142857144,2021-09,3513.696
1436,2021-09-20,Biotin,Vitamin,157,32.06,5033.42,0.18,1,UK,Walmart,0.006369426751592357,2021-09,5007.1308
1437,2021-09-20,Green Tea Extract,Fat Burner,139,58.8,8173.2,0.08,1,Canada,Walmart,0.007194244604316547,2021-09,8119.104
1438,2021-09-20,Iron Supplement,Mineral,156,52.17,8138.52,0.19,0,Canada,iHerb,0.0,2021-09,8138.52
1439,2021-09-20,Electrolyte Powder,Hydration,165,52.81,8713.65,0.03,1,Canada,Walmart,0.006060606060606061,2021-09,8662.424299999999
1440,2021-09-27,Whey Protein,Protein,166,13.91,2309.06,0.2,3,Canada,Amazon,0.018072289156626505,2021-09,2275.676
1441,2021-09-27,Vitamin C,Vitamin,136,44.34,6030.24,0.13,2,UK,Walmart,0.014705882352941176,2021-09,5953.0884
1442,2021-09-27,Fish Oil,Omega,147,24.24,3563.28,0.13,1,UK,Amazon,0.006802721088435374,2021-09,3542.1912
1443,2021-09-27,Multivitamin,Vitamin,162,39.07,6329.34,0.2,0,UK,iHerb,0.0,2021-09,6329.34
1444,2021-09-27,Pre-Workout,Performance,128,44.77,5730.56,0.1,3,USA,Walmart,0.0234375,2021-09,5609.6810000000005
1445,2021-09-27,BCAA,Amino Acid,142,25.03,3554.26,0.14,1,Canada,iHerb,0.007042253521126761,2021-09,3532.7342000000003
1446,2021-09-27,Creatine,Performance,151,55.62,8398.62,0.07,1,USA,iHerb,0.006622516556291391,2021-09,8346.8934
1447,2021-09-27,Zinc,Mineral,152,59.93,9109.36,0.06,2,UK,Amazon,0.013157894736842105,2021-09,8996.6916
1448,2021-09-27,Collagen Peptides,Protein,146,10.46,1527.16,0.12,1,Canada,iHerb,0.00684931506849315,2021-09,1517.9552
1449,2021-09-27,Magnesium,Mineral,142,25.05,3557.1,0.04,1,USA,Walmart,0.007042253521126761,2021-09,3533.052
1450,2021-09-27,Ashwagandha,Herbal,140,19.94,2791.6,0.13,0,UK,Amazon,0.0,2021-09,2791.6
1451,2021-09-27,Melatonin,Sleep Aid,156,15.52,2421.12,0.12,0,Canada,iHerb,0.0,2021-09,2421.12
1452,2021-09-27,Biotin,Vitamin,153,36.38,5566.14,0.13,3,UK,Walmart,0.0196078431372549,2021-09,5471.1882000000005
1453,2021-09-27,Green Tea Extract,Fat Burner,152,30.08,4572.16,0.24,2,UK,Amazon,0.013157894736842105,2021-09,4526.4384
1454,2021-09-27,Iron Supplement,Mineral,142,31.62,4490.04,0.21,2,USA,Walmart,0.014084507042253521,2021-09,4440.0804
1455,2021-09-27,Electrolyte Powder,Hydration,138,24.53,3385.14,0.07,1,USA,iHerb,0.007246376811594203,2021-09,3362.3271
1456,2021-10-04,Whey Protein,Protein,158,10.05,1587.9,0.18,0,USA,iHerb,0.0,2021-10,1587.9
1457,2021-10-04,Vitamin C,Vitamin,132,29.0,3828.0,0.12,0,UK,Amazon,0.0,2021-10,3828.0
1458,2021-10-04,Fish Oil,Omega,143,32.43,4637.49,0.16,0,Canada,Amazon,0.0,2021-10,4637.49
1459,2021-10-04,Multivitamin,Vitamin,138,22.81,3147.78,0.1,3,UK,iHerb,0.021739130434782608,2021-10,3086.193
1460,2021-10-04,Pre-Workout,Performance,156,44.18,6892.08,0.0,2,USA,Amazon,0.01282051282051282,2021-10,6803.72
1461,2021-10-04,BCAA,Amino Acid,149,57.73,8601.77,0.23,3,USA,Amazon,0.020134228187919462,2021-10,8468.413700000001
1462,2021-10-04,Creatine,Performance,150,33.25,4987.5,0.17,3,Canada,Amazon,0.02,2021-10,4904.7075
1463,2021-10-04,Zinc,Mineral,139,50.76,7055.64,0.24,3,UK,iHerb,0.02158273381294964,2021-10,6939.907200000001
1464,2021-10-04,Collagen Peptides,Protein,142,15.61,2216.62,0.07,2,USA,Amazon,0.014084507042253521,2021-10,2187.5854
1465,2021-10-04,Magnesium,Mineral,154,19.32,2975.28,0.02,1,UK,Amazon,0.006493506493506494,2021-10,2956.3464000000004
1466,2021-10-04,Ashwagandha,Herbal,150,27.42,4113.0,0.04,2,USA,Walmart,0.013333333333333334,2021-10,4060.3536
1467,2021-10-04,Melatonin,Sleep Aid,149,31.38,4675.62,0.24,0,Canada,iHerb,0.0,2021-10,4675.62
1468,2021-10-04,Biotin,Vitamin,151,37.84,5713.84,0.23,1,UK,Walmart,0.006622516556291391,2021-10,5684.7032
1469,2021-10-04,Green Tea Extract,Fat Burner,149,40.45,6027.05,0.07,0,USA,Amazon,0.0,2021-10,6027.05
1470,2021-10-04,Iron Supplement,Mineral,151,13.79,2082.29,0.17,2,USA,Amazon,0.013245033112582781,2021-10,2059.3986
1471,2021-10-04,Electrolyte Powder,Hydration,138,46.02,6350.76,0.13,1,Canada,Walmart,0.007246376811594203,2021-10,6310.7226
1472,2021-10-11,Whey Protein,Protein,143,56.96,8145.28,0.17,0,Canada,Amazon,0.0,2021-10,8145.28
1473,2021-10-11,Vitamin C,Vitamin,149,14.72,2193.28,0.25,4,UK,Walmart,0.026845637583892617,2021-10,2149.1200000000003
1474,2021-10-11,Fish Oil,Omega,129,28.16,3632.64,0.21,1,UK,Amazon,0.007751937984496124,2021-10,3610.3936
1475,2021-10-11,Multivitamin,Vitamin,148,48.72,7210.56,0.01,2,Canada,Amazon,0.013513513513513514,2021-10,7114.0944
1476,2021-10-11,Pre-Workout,Performance,137,27.4,3753.8,0.12,1,USA,Amazon,0.0072992700729927005,2021-10,3729.688
1477,2021-10-11,BCAA,Amino Acid,132,11.67,1540.44,0.12,3,UK,iHerb,0.022727272727272728,2021-10,1509.6312
1478,2021-10-11,Creatine,Performance,159,42.26,6719.34,0.21,0,USA,Amazon,0.0,2021-10,6719.34
1479,2021-10-11,Zinc,Mineral,150,39.34,5901.0,0.21,0,Canada,Amazon,0.0,2021-10,5901.0
1480,2021-10-11,Collagen Peptides,Protein,157,28.96,4546.72,0.09,2,UK,Walmart,0.012738853503184714,2021-10,4494.0128
1481,2021-10-11,Magnesium,Mineral,168,51.24,8608.32,0.1,0,USA,Walmart,0.0,2021-10,8608.32
1482,2021-10-11,Ashwagandha,Herbal,125,29.01,3626.25,0.08,2,USA,Walmart,0.016,2021-10,3572.8716
1483,2021-10-11,Melatonin,Sleep Aid,159,21.06,3348.54,0.07,2,USA,Walmart,0.012578616352201259,2021-10,3309.3684
1484,2021-10-11,Biotin,Vitamin,135,57.19,7720.65,0.2,0,Canada,iHerb,0.0,2021-10,7720.65
1485,2021-10-11,Green Tea Extract,Fat Burner,147,49.55,7283.85,0.13,0,USA,iHerb,0.0,2021-10,7283.85
1486,2021-10-11,Iron Supplement,Mineral,159,23.15,3680.85,0.09,1,USA,Walmart,0.006289308176100629,2021-10,3659.7835
1487,2021-10-11,Electrolyte Powder,Hydration,144,29.93,4309.92,0.0,2,Canada,Amazon,0.013888888888888888,2021-10,4250.06
1488,2021-10-18,Whey Protein,Protein,137,42.68,5847.16,0.19,2,USA,Walmart,0.014598540145985401,2021-10,5778.0184
1489,2021-10-18,Vitamin C,Vitamin,150,46.86,7029.0,0.17,1,UK,iHerb,0.006666666666666667,2021-10,6990.1062
1490,2021-10-18,Fish Oil,Omega,169,59.13,9992.97,0.22,2,UK,iHerb,0.011834319526627219,2021-10,9900.7272
1491,2021-10-18,Multivitamin,Vitamin,174,19.52,3396.48,0.11,0,USA,Walmart,0.0,2021-10,3396.48
1492,2021-10-18,Pre-Workout,Performance,146,29.32,4280.72,0.08,2,USA,iHerb,0.0136986301369863,2021-10,4226.7712
1493,2021-10-18,BCAA,Amino Acid,166,29.27,4858.82,0.04,2,UK,iHerb,0.012048192771084338,2021-10,4802.6215999999995
1494,2021-10-18,Creatine,Performance,132,24.31,3208.92,0.05,3,Canada,Amazon,0.022727272727272728,2021-10,3139.6365
1495,2021-10-18,Zinc,Mineral,150,16.61,2491.5,0.09,2,USA,iHerb,0.013333333333333334,2021-10,2461.2698
1496,2021-10-18,Collagen Peptides,Protein,161,39.49,6357.89,0.05,1,USA,Amazon,0.006211180124223602,2021-10,6320.3745
1497,2021-10-18,Magnesium,Mineral,136,21.24,2888.64,0.13,1,USA,iHerb,0.007352941176470588,2021-10,2870.1612
1498,2021-10-18,Ashwagandha,Herbal,176,42.08,7406.08,0.2,2,Canada,iHerb,0.011363636363636364,2021-10,7338.7519999999995
1499,2021-10-18,Melatonin,Sleep Aid,141,11.96,1686.36,0.08,2,Canada,Walmart,0.014184397163120567,2021-10,1664.3536
1500,2021-10-18,Biotin,Vitamin,122,45.31,5527.82,0.2,1,UK,Amazon,0.00819672131147541,2021-10,5491.572
1501,2021-10-18,Green Tea Extract,Fat Burner,157,18.0,2826.0,0.1,2,USA,Amazon,0.012738853503184714,2021-10,2793.6
1502,2021-10-18,Iron Supplement,Mineral,177,35.37,6260.49,0.08,2,USA,iHerb,0.011299435028248588,2021-10,6195.4092
1503,2021-10-18,Electrolyte Powder,Hydration,163,32.53,5302.39,0.07,1,Canada,Walmart,0.006134969325153374,2021-10,5272.1371
1504,2021-10-25,Whey Protein,Protein,146,58.36,8520.56,0.11,1,USA,Walmart,0.00684931506849315,2021-10,8468.6196
1505,2021-10-25,Vitamin C,Vitamin,164,37.6,6166.4,0.06,2,USA,Amazon,0.012195121951219513,2021-10,6095.7119999999995
1506,2021-10-25,Fish Oil,Omega,151,49.04,7405.04,0.05,2,USA,iHerb,0.013245033112582781,2021-10,7311.864
1507,2021-10-25,Multivitamin,Vitamin,162,18.63,3018.06,0.0,1,Canada,iHerb,0.006172839506172839,2021-10,2999.43
1508,2021-10-25,Pre-Workout,Performance,145,19.4,2813.0,0.21,1,UK,Walmart,0.006896551724137931,2021-10,2797.674
1509,2021-10-25,BCAA,Amino Acid,139,34.94,4856.66,0.05,1,Canada,iHerb,0.007194244604316547,2021-10,4823.467
1510,2021-10-25,Creatine,Performance,137,48.5,6644.5,0.12,2,USA,iHerb,0.014598540145985401,2021-10,6559.14
1511,2021-10-25,Zinc,Mineral,159,58.31,9271.29,0.21,1,USA,Amazon,0.006289308176100629,2021-10,9225.225100000001
1512,2021-10-25,Collagen Peptides,Protein,137,16.92,2318.04,0.19,1,USA,Amazon,0.0072992700729927005,2021-10,2304.3348
1513,2021-10-25,Magnesium,Mineral,161,40.23,6477.03,0.17,0,UK,Amazon,0.0,2021-10,6477.03
1514,2021-10-25,Ashwagandha,Herbal,143,10.47,1497.21,0.01,3,USA,Amazon,0.02097902097902098,2021-10,1466.1141
1515,2021-10-25,Melatonin,Sleep Aid,157,44.4,6970.8,0.2,1,Canada,Amazon,0.006369426751592357,2021-10,6935.28
1516,2021-10-25,Biotin,Vitamin,144,34.59,4980.96,0.19,0,UK,iHerb,0.0,2021-10,4980.96
1517,2021-10-25,Green Tea Extract,Fat Burner,141,59.58,8400.78,0.05,1,Canada,Walmart,0.0070921985815602835,2021-10,8344.179
1518,2021-10-25,Iron Supplement,Mineral,172,58.54,10068.88,0.24,3,Canada,Walmart,0.01744186046511628,2021-10,9935.4088
1519,2021-10-25,Electrolyte Powder,Hydration,139,48.04,6677.56,0.25,0,UK,Walmart,0.0,2021-10,6677.56
1520,2021-11-01,Whey Protein,Protein,160,18.78,3004.8,0.11,3,USA,Walmart,0.01875,2021-11,2954.6574
1521,2021-11-01,Vitamin C,Vitamin,149,59.76,8904.24,0.1,2,USA,iHerb,0.013422818791946308,2021-11,8796.672
1522,2021-11-01,Fish Oil,Omega,145,44.78,6493.1,0.23,1,UK,Amazon,0.006896551724137931,2021-11,6458.6194000000005
1523,2021-11-01,Multivitamin,Vitamin,160,20.56,3289.6,0.13,0,Canada,Amazon,0.0,2021-11,3289.6
1524,2021-11-01,Pre-Workout,Performance,141,10.75,1515.75,0.07,1,Canada,Walmart,0.0070921985815602835,2021-11,1505.7525
1525,2021-11-01,BCAA,Amino Acid,153,42.27,6467.31,0.1,3,UK,Walmart,0.0196078431372549,2021-11,6353.1810000000005
1526,2021-11-01,Creatine,Performance,161,16.54,2662.94,0.17,2,Canada,Walmart,0.012422360248447204,2021-11,2635.4836
1527,2021-11-01,Zinc,Mineral,161,41.26,6642.86,0.25,2,UK,Walmart,0.012422360248447204,2021-11,6580.969999999999
1528,2021-11-01,Collagen Peptides,Protein,133,22.59,3004.47,0.19,4,Canada,Walmart,0.03007518796992481,2021-11,2931.2783999999997
1529,2021-11-01,Magnesium,Mineral,157,33.02,5184.14,0.09,1,Canada,Amazon,0.006369426751592357,2021-11,5154.0918
1530,2021-11-01,Ashwagandha,Herbal,155,43.93,6809.15,0.05,1,UK,Walmart,0.0064516129032258064,2021-11,6767.416499999999
1531,2021-11-01,Melatonin,Sleep Aid,161,36.83,5929.63,0.19,2,Canada,Walmart,0.012422360248447204,2021-11,5869.9654
1532,2021-11-01,Biotin,Vitamin,147,18.13,2665.11,0.25,0,Canada,iHerb,0.0,2021-11,2665.11
1533,2021-11-01,Green Tea Extract,Fat Burner,140,50.55,7077.0,0.21,5,Canada,iHerb,0.03571428571428571,2021-11,6877.3275
1534,2021-11-01,Iron Supplement,Mineral,142,15.77,2239.34,0.1,3,UK,Amazon,0.02112676056338028,2021-11,2196.761
1535,2021-11-01,Electrolyte Powder,Hydration,145,35.19,5102.55,0.16,4,USA,Amazon,0.027586206896551724,2021-11,4984.3116
1536,2021-11-08,Whey Protein,Protein,124,53.15,6590.6,0.12,0,USA,Walmart,0.0,2021-11,6590.6
1537,2021-11-08,Vitamin C,Vitamin,152,17.75,2698.0,0.21,1,Canada,iHerb,0.006578947368421052,2021-11,2683.9775
1538,2021-11-08,Fish Oil,Omega,173,44.65,7724.45,0.0,1,USA,iHerb,0.005780346820809248,2021-11,7679.8
1539,2021-11-08,Multivitamin,Vitamin,137,35.84,4910.08,0.07,0,USA,Walmart,0.0,2021-11,4910.08
1540,2021-11-08,Pre-Workout,Performance,153,12.91,1975.23,0.09,2,UK,Amazon,0.013071895424836602,2021-11,1951.7338
1541,2021-11-08,BCAA,Amino Acid,152,38.29,5820.08,0.09,4,USA,Amazon,0.02631578947368421,2021-11,5680.7044
1542,2021-11-08,Creatine,Performance,124,54.56,6765.44,0.2,0,USA,Walmart,0.0,2021-11,6765.44
1543,2021-11-08,Zinc,Mineral,142,14.21,2017.82,0.2,2,USA,Amazon,0.014084507042253521,2021-11,1995.0839999999998
1544,2021-11-08,Collagen Peptides,Protein,159,45.89,7296.51,0.17,3,Canada,iHerb,0.018867924528301886,2021-11,7182.2439
1545,2021-11-08,Magnesium,Mineral,119,28.65,3409.35,0.04,1,Canada,iHerb,0.008403361344537815,2021-11,3381.846
1546,2021-11-08,Ashwagandha,Herbal,171,52.25,8934.75,0.0,0,UK,Walmart,0.0,2021-11,8934.75
1547,2021-11-08,Melatonin,Sleep Aid,169,40.32,6814.08,0.11,4,UK,Walmart,0.023668639053254437,2021-11,6670.5408
1548,2021-11-08,Biotin,Vitamin,133,11.48,1526.84,0.11,1,Canada,Walmart,0.007518796992481203,2021-11,1516.6227999999999
1549,2021-11-08,Green Tea Extract,Fat Burner,166,40.7,6756.2,0.13,0,UK,Walmart,0.0,2021-11,6756.2
1550,2021-11-08,Iron Supplement,Mineral,163,21.37,3483.31,0.0,1,Canada,Amazon,0.006134969325153374,2021-11,3461.94
1551,2021-11-08,Electrolyte Powder,Hydration,132,43.86,5789.52,0.22,2,Canada,iHerb,0.015151515151515152,2021-11,5721.098400000001
1552,2021-11-15,Whey Protein,Protein,174,10.61,1846.14,0.17,1,UK,Walmart,0.005747126436781609,2021-11,1837.3337000000001
1553,2021-11-15,Vitamin C,Vitamin,141,23.49,3312.09,0.13,1,UK,Walmart,0.0070921985815602835,2021-11,3291.6537000000003
1554,2021-11-15,Fish Oil,Omega,150,29.36,4404.0,0.06,0,Canada,Walmart,0.0,2021-11,4404.0
1555,2021-11-15,Multivitamin,Vitamin,144,47.84,6888.96,0.17,0,USA,iHerb,0.0,2021-11,6888.96
1556,2021-11-15,Pre-Workout,Performance,153,34.21,5234.13,0.14,1,USA,Walmart,0.006535947712418301,2021-11,5204.7094
1557,2021-11-15,BCAA,Amino Acid,152,15.48,2352.96,0.19,0,USA,iHerb,0.0,2021-11,2352.96
1558,2021-11-15,Creatine,Performance,180,32.16,5788.8,0.05,2,UK,Walmart,0.011111111111111112,2021-11,5727.696
1559,2021-11-15,Zinc,Mineral,155,40.17,6226.35,0.08,3,USA,Amazon,0.01935483870967742,2021-11,6115.4808
1560,2021-11-15,Collagen Peptides,Protein,166,26.24,4355.84,0.07,0,UK,Amazon,0.0,2021-11,4355.84
1561,2021-11-15,Magnesium,Mineral,163,26.26,4280.38,0.12,3,USA,iHerb,0.018404907975460124,2021-11,4211.0536
1562,2021-11-15,Ashwagandha,Herbal,134,54.88,7353.92,0.24,1,USA,Amazon,0.007462686567164179,2021-11,7312.2112
1563,2021-11-15,Melatonin,Sleep Aid,139,26.65,3704.35,0.04,2,UK,Walmart,0.014388489208633094,2021-11,3653.182
1564,2021-11-15,Biotin,Vitamin,149,11.61,1729.89,0.16,2,Canada,Amazon,0.013422818791946308,2021-11,1710.3852000000002
1565,2021-11-15,Green Tea Extract,Fat Burner,144,10.7,1540.8,0.0,1,UK,iHerb,0.006944444444444444,2021-11,1530.1
1566,2021-11-15,Iron Supplement,Mineral,131,18.85,2469.35,0.01,3,Canada,Amazon,0.022900763358778626,2021-11,2413.3655
1567,2021-11-15,Electrolyte Powder,Hydration,168,43.61,7326.48,0.0,5,USA,iHerb,0.02976190476190476,2021-11,7108.429999999999
1568,2021-11-22,Whey Protein,Protein,156,54.68,8530.08,0.07,2,Canada,iHerb,0.01282051282051282,2021-11,8428.3752
1569,2021-11-22,Vitamin C,Vitamin,135,37.91,5117.85,0.19,2,UK,Amazon,0.014814814814814815,2021-11,5056.4358
1570,2021-11-22,Fish Oil,Omega,140,47.86,6700.4,0.25,2,USA,Amazon,0.014285714285714285,2021-11,6628.61
1571,2021-11-22,Multivitamin,Vitamin,149,30.49,4543.01,0.13,1,USA,iHerb,0.006711409395973154,2021-11,4516.4837
1572,2021-11-22,Pre-Workout,Performance,148,36.34,5378.32,0.08,1,Canada,Amazon,0.006756756756756757,2021-11,5344.8872
1573,2021-11-22,BCAA,Amino Acid,140,42.69,5976.6,0.17,2,Canada,Walmart,0.014285714285714285,2021-11,5905.734600000001
1574,2021-11-22,Creatine,Performance,150,56.82,8523.0,0.2,2,USA,Walmart,0.013333333333333334,2021-11,8432.088
1575,2021-11-22,Zinc,Mineral,142,32.11,4559.62,0.01,4,USA,iHerb,0.028169014084507043,2021-11,4432.4644
1576,2021-11-22,Collagen Peptides,Protein,153,42.79,6546.87,0.12,0,USA,Walmart,0.0,2021-11,6546.87
1577,2021-11-22,Magnesium,Mineral,154,30.84,4749.36,0.19,1,USA,iHerb,0.006493506493506494,2021-11,4724.379599999999
1578,2021-11-22,Ashwagandha,Herbal,139,28.6,3975.4,0.21,2,USA,iHerb,0.014388489208633094,2021-11,3930.212
1579,2021-11-22,Melatonin,Sleep Aid,146,46.04,6721.84,0.06,0,Canada,iHerb,0.0,2021-11,6721.84
1580,2021-11-22,Biotin,Vitamin,157,23.06,3620.42,0.13,1,Canada,Walmart,0.006369426751592357,2021-11,3600.3578
1581,2021-11-22,Green Tea Extract,Fat Burner,136,11.79,1603.44,0.18,1,Canada,iHerb,0.007352941176470588,2021-11,1593.7722
1582,2021-11-22,Iron Supplement,Mineral,131,15.13,1982.03,0.15,0,USA,iHerb,0.0,2021-11,1982.03
1583,2021-11-22,Electrolyte Powder,Hydration,160,22.47,3595.2,0.22,2,Canada,Walmart,0.0125,2021-11,3560.1468
1584,2021-11-29,Whey Protein,Protein,128,34.65,4435.2,0.21,1,USA,iHerb,0.0078125,2021-11,4407.8265
1585,2021-11-29,Vitamin C,Vitamin,140,33.02,4622.8,0.01,0,Canada,iHerb,0.0,2021-11,4622.8
1586,2021-11-29,Fish Oil,Omega,133,38.36,5101.88,0.14,0,Canada,Amazon,0.0,2021-11,5101.88
1587,2021-11-29,Multivitamin,Vitamin,149,29.88,4452.12,0.16,2,UK,Walmart,0.013422818791946308,2021-11,4401.9216
1588,2021-11-29,Pre-Workout,Performance,161,52.9,8516.9,0.1,3,Canada,Amazon,0.018633540372670808,2021-11,8374.07
1589,2021-11-29,BCAA,Amino Acid,140,12.66,1772.4,0.2,1,USA,Walmart,0.007142857142857143,2021-11,1762.2720000000002
1590,2021-11-29,Creatine,Performance,140,55.07,7709.8,0.21,1,USA,Walmart,0.007142857142857143,2021-11,7666.2947
1591,2021-11-29,Zinc,Mineral,154,29.58,4555.32,0.23,0,UK,Walmart,0.0,2021-11,4555.32
1592,2021-11-29,Collagen Peptides,Protein,147,34.91,5131.77,0.11,1,UK,iHerb,0.006802721088435374,2021-11,5100.7001
1593,2021-11-29,Magnesium,Mineral,135,22.12,2986.2,0.05,0,Canada,Amazon,0.0,2021-11,2986.2
1594,2021-11-29,Ashwagandha,Herbal,160,41.33,6612.8,0.18,2,USA,Walmart,0.0125,2021-11,6545.0188
